3527,Sat Jan 07 14:45:23 +0000 2017,"RT @IvanValente: O tal secret Bruno Júlio pregou  extermínio semanalde presos.Como este governo Temerconseguiu reunir tantos corruptos,fasc…",,,"Berlândia, pertim do Beraba.",Polly,Flor_mg,165,Neutro
3528,Sat Jan 07 00:16:24 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,Fuck life ,Sofía?,sooofiara12,12,Neutro
3529,Sat Jan 07 00:29:57 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,"Corrientes, Argentina",Rochii?,EreEsse,12,Neutro
3530,Sat Jan 07 01:04:39 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,Argentina,Inés Alegre,inesalegre_,12,Neutro
3531,Sat Jan 07 01:30:10 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,,Gisee?,gise_barrientos,12,Neutro
3532,Sat Jan 07 01:41:04 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,,Eve?,evearriola15,12,Neutro
3533,Sat Jan 07 03:13:59 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,mercedes ctes,Miriam?,MiriamCabrera00,12,Neutro
3534,Sat Jan 07 12:18:00 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,"Mercedes, Corrientes",Naza ?,Nazarenadiaz2,12,Neutro
3535,Sat Jan 07 12:51:37 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,M e r c e d e s (Ctes),Ere Esse?,RamoohSilvero,12,Neutro
3536,Sat Jan 07 15:19:18 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,,Luzmila Tambollini?,luzmilatamb,12,Neutro
3537,Sat Jan 07 16:47:17 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,Mercedes Corrientes ,Cami?,Caamigonzalez30,12,Neutro
3538,Sun Jan 08 14:44:51 +0000 2017,"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",,,,Barbi Barbona,ines_barbona,12,Neutro
3539,Sun Jan 08 20:21:27 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Fortaleza, Brasil",Odenato Paixão,ppaixao75,29,Negativo
3540,Thu Jan 05 00:23:32 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,,Henrique,GeralDoGalo_,29,Negativo
3541,Thu Jan 05 00:29:46 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,,raphaella56,raphaella56,29,Negativo
3542,Thu Jan 05 01:07:43 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,Salvador,Toni Carahy,tonicarahy,29,Negativo
3543,Thu Jan 05 02:38:39 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,Longe do PT,GANCHO DE DIREITA,Ganchodedireita,29,Negativo
3544,Thu Jan 05 03:53:42 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Blumenau, Santa Catarina",Rubens Sombrio,sombrio2607,29,Negativo
3545,Thu Jan 05 09:17:41 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,,Tina Barbosa,Tinabarbo,29,Negativo
3546,Thu Jan 05 10:52:38 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,,SIL_SRA.,sil_sra,29,Negativo
3547,Thu Jan 05 13:04:58 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,Coromandel / Uberlândia- MG,Marina Machado,marinamachados,29,Negativo
3548,Wed Jan 04 20:31:47 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,Brasil,Pra. Mariza,PraMariza,29,Negativo
3549,Wed Jan 04 20:32:55 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,Belo Horizonte - Coró - Brasil,Guilherme R. Duarte,GuiResende_,29,Negativo
3550,Wed Jan 04 20:34:55 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,Vila Velha ES,Carlos R. Barbosa,ranieribarbosa,29,Negativo
3551,Wed Jan 04 20:37:30 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Ipatinga, Brasil",Renato Caiaca,Renatocaiaca,29,Negativo
3552,Wed Jan 04 20:39:56 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,,Conceição,concitajacome,29,Negativo
3553,Wed Jan 04 20:47:02 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Belo Horizonte, Brasil",Carlos Alberto,madureirax,29,Negativo
3554,Wed Jan 04 20:54:01 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Campinas, São Paulo",Alfredo,ealfred,29,Negativo
3555,Wed Jan 04 20:57:13 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,Brasil,Ary ANTI PT,Ary_AntiPT,29,Negativo
3556,Wed Jan 04 21:03:57 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,,MARCIO,MARCIOTICOS,29,Negativo
3557,Wed Jan 04 21:08:47 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Porto Alegre, Brasil",Marilene Hartmann,MarileneHartman,29,Negativo
3558,Wed Jan 04 21:28:38 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,República de Curitiba,Marcelo Silva,marcelo101971,29,Negativo
3559,Wed Jan 04 21:29:06 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Ibiúna, Brasil",Guilherme Soares Net,GuilhermesNet,29,Negativo
3560,Wed Jan 04 21:59:36 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Brasília, Distrito Federal",#LulaNaCadeia ?,SouBrasileiraBR,29,Negativo
3561,Wed Jan 04 22:34:17 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,"Pouso Alegre, Brasil",Valdéa,valdealfc,29,Negativo
3562,Wed Jan 04 22:44:35 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,Minas Gerais,Bia Acerbi,Biacerbi,29,Negativo
3563,Wed Jan 04 22:46:23 +0000 2017,"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…",,,,JU BI TRI TETRA ...,julianap09,29,Negativo
3564,Thu Jan 05 20:05:55 +0000 2017,RT @jcerdalimon: Brazil: Índios pataxós se formam em medicina na UFMG - Gerais - Estado de Minas https://t.co/nhuoeRrwCO,,,"Guyane,  France.",MEDI AMAZONE,KYENNCHILD,1,Neutro
3565,Sat Jan 07 23:09:23 +0000 2017,RT @jcstnbieber: 4. Hailey tem uma tatuagem escrita “Minas Gerais” estado em que sua avó nasceu. https://t.co/Sx0mAzAqi6,,,,bella,isabellafls,2,Neutro
3566,Sat Jan 07 23:09:33 +0000 2017,RT @jcstnbieber: 4. Hailey tem uma tatuagem escrita “Minas Gerais” estado em que sua avó nasceu. https://t.co/Sx0mAzAqi6,,,"Vancouver, British Columbia",robertinha,ibergamota_,2,Neutro
3567,Thu Jan 05 12:00:34 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Balneário Camboriú - SC,Mirela Franz,MiLick74,27,Negativo
3568,Thu Jan 05 13:30:51 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,,Telma B.Brandão,thbbrandao,27,Negativo
3569,Wed Jan 04 18:16:02 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Campinas/SP,Alessandra Oliveira,AleSuniga,27,Negativo
3570,Wed Jan 04 18:18:04 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Brasil/RS/Porto Alegre,Não Haverá Trégua,jeversona4,27,Negativo
3571,Wed Jan 04 18:23:22 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,"Califórnia, USA",anonymuos,anonymuos157,27,Negativo
3572,Wed Jan 04 18:31:05 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Brasil,Wellington Godinho,GwgMinas,27,Negativo
3573,Wed Jan 04 18:46:36 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,São Paulo,Maria Fatima Da Mota,mfatimamota,27,Negativo
3574,Wed Jan 04 18:47:16 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,"Presidente Prudente, Brasil",Jorge carricondo,jotacarricondo,27,Negativo
3575,Wed Jan 04 19:07:04 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Emirados Árabes Unidos,Adriano Lourenço,AdrianoLourenco,27,Negativo
3576,Wed Jan 04 19:16:02 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,RIO DE JANEIRO,Saco en la mano,Sacoenlamano,27,Negativo
3577,Wed Jan 04 21:11:17 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Brasil,Ary ANTI PT,Ary_AntiPT,27,Negativo
3578,Wed Jan 04 21:12:37 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,"Porto Alegre, Brasil",Marilene Hartmann,MarileneHartman,27,Negativo
3579,Wed Jan 04 21:16:28 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,,SHEILA FARIA,sheilohka,27,Negativo
3580,Wed Jan 04 21:17:06 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,"Coronel Fabriciano, Brasil",cida viana,vianadepinho,27,Negativo
3581,Wed Jan 04 21:21:27 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,,Thais Starling,ThaisstarlingH,27,Negativo
3582,Wed Jan 04 21:23:50 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,RIO DE JANEIRO,MARIA ANA NEVES,MARIAANANEVES,27,Negativo
3583,Wed Jan 04 21:40:28 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,,Camila Ferraz,CamilaFrrz,27,Negativo
3584,Wed Jan 04 21:48:56 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,Rio de Janeiro,#azulanil#,hilbird5,27,Negativo
3585,Wed Jan 04 23:01:33 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,"Divinópolis, Minas Gerais",José Silas,silas24072013,27,Negativo
3586,Thu Jan 05 18:51:53 +0000 2017,RT @Jeffersontadeeu: Bem vindo ao maior clube do estado de Minas Gerais @thneves10,,,,Bárbara Helen,helen_brbara,1,Neutro
3587,Thu Jan 05 02:38:21 +0000 2017,"RT @jejel14: Em helicóptero do governo, filho do governador de Minas deixa festa de reveillon https://t.co/gIftoFa5qb https://t.co/pMTSQ3JK…",,,,Sol,NateSol,3,Negativo
3588,Sat Jan 07 00:33:55 +0000 2017,RT @jenswanlive: Minas é um Estado tá? Obs.: Maior que São Paulo e Rio de Janeiro. @trinadeckerr,,,Riding Unicorns with Sean?,lu?,trinadeckerr,1,Neutro
3589,Sat Jan 07 18:26:09 +0000 2017,"RT @jfcomenale: #SomosTodosMoro 

Presidente do STJ mantém preso ex-subsecretário da gestão Kassab - Politica - Estado de Minas https://t.c…",,,Brazil,Lava Jato News,LavaJatoNews,2,Neutro
3590,Sat Jan 07 21:39:59 +0000 2017,"RT @jfcomenale: #SomosTodosMoro 

Presidente do STJ mantém preso ex-subsecretário da gestão Kassab - Politica - Estado de Minas https://t.c…",,,"São Paulo, Brasil",João Comenale,jfcomenale,2,Neutro
3591,Thu Jan 05 03:29:37 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,RONDÔNIA ,###      # JOÃO.,jjsouzas,14,Negativo
3592,Thu Jan 05 03:48:17 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,Brasil,CONSERVADOR,EdGaarcia,14,Negativo
3593,Thu Jan 05 03:50:26 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,Londrina,Dalva T Ferreira,dalva0806,14,Negativo
3594,Thu Jan 05 04:28:54 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,,jose de souza gomes,josedesouzagome,14,Negativo
3595,Thu Jan 05 04:44:54 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,"Brasília, Distrito Federal",#LulaNaCadeia ?,SouBrasileiraBR,14,Negativo
3596,Thu Jan 05 04:46:46 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,,M?,Mateacher_,14,Negativo
3597,Thu Jan 05 04:50:56 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,,ronaldo campos da si,PandaRcds,14,Negativo
3598,Thu Jan 05 04:51:37 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,"Olinda, Brasil",LAURIANE ALVES,laurianealves81,14,Negativo
3599,Thu Jan 05 05:03:58 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,SÃO PAULO,Prof Mirisola??,jwmirisola,14,Negativo
3600,Thu Jan 05 05:12:09 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,United States,Bem-Vindo D'ale,andre_gruber,14,Negativo
3601,Thu Jan 05 05:26:28 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,"Porto Barlavento, Angra",Jamal Nota 10,jamalnota10,14,Negativo
3602,Thu Jan 05 08:39:42 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,No coração das Minas Gerais ,Alemendes,alemendes0110,14,Negativo
3603,Thu Jan 05 08:59:38 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,,Evandro Sudério,IVYJUNEAU,14,Negativo
3604,Thu Jan 05 10:43:23 +0000 2017,RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,,,Sáo Paulo,Roberto Motociclista,jurirob,14,Negativo
3605,Thu Jan 05 18:10:55 +0000 2017,"RT @joaoleiteBH: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/WALxs8gTwT #radioitatiaia",,,"Cambuquira, Brasil",Claudia Diamante,diamantelilas,3,Negativo
3606,Thu Jan 05 18:23:37 +0000 2017,"RT @joaoleiteBH: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/WALxs8gTwT #radioitatiaia",,,"Minas Gerais, Brasil",karina,ka_gt,3,Negativo
3607,Thu Jan 05 19:21:22 +0000 2017,"RT @joaoleiteBH: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/WALxs8gTwT #radioitatiaia",,,Belo Horizonte,Lourdes Pimenntel,Lurdinhapimenta,3,Negativo
3608,Sun Jan 08 11:16:29 +0000 2017,RT @joaopaulom: O jornal do Medioli diz q o Presídio Público-Privado de MG é um sucesso mas não diz qual governador fez https://t.co/Jd7tb4…,,,Sete Lagoas MG,Wenderson Batista,dersinho13,2,Neutro
3609,Sun Jan 08 11:24:08 +0000 2017,RT @joaopaulom: O jornal do Medioli diz q o Presídio Público-Privado de MG é um sucesso mas não diz qual governador fez https://t.co/Jd7tb4…,,,Araçatuba-SP-Brasil ,heloísa fernandes,HeLoisa_Chow,2,Neutro
3610,Tue Jan 10 01:00:44 +0000 2017,RT @JocaMani: O Maluco se encontra em completo estado alterado emocional diagnóstico esquizofrenia. Quem mandou ser simpatizante do Menor d…,,,"São Paulo, Brasil",Clayton ?,DaGuia1914,2,Neutro
3611,Tue Jan 10 01:13:58 +0000 2017,RT @JocaMani: O Maluco se encontra em completo estado alterado emocional diagnóstico esquizofrenia. Quem mandou ser simpatizante do Menor d…,,,Santos - SP,QUERO A LIBERTA,Osmar_SEP,2,Neutro
3612,Thu Jan 05 00:15:05 +0000 2017,RT @jocanbafilho: https://t.co/c6Bf7Lv4ua @UOL @folha_com @digo;diariodopt @LulaNews_ @rfalcao13 @dilmabr @SakaSakamori ESSE ESCROTO É DE Q…,,,Curitiba - Brasil,Saka Sakamori,SakaSakamori,1,Neutro
3613,Sun Jan 08 10:15:18 +0000 2017,"RT @jorgehmb04: I'm at Nova Esperança in Nova Esperança, Estado de Minas Gerais https://t.co/E5r5JgQ6xf",,,,neuza beta,5c40541f7590486,1,Neutro
3614,Mon Jan 09 16:15:18 +0000 2017,RT @jornalhoje: Minas Gerais é o quarto estado a garantir o direito à amamentação em público: https://t.co/iVvCtS2Pr9 #JornalHoje https://t…,,,Rio de Janeiro - RJ,ebiovision.com.br,e_biovision,22,Positivo
3615,Mon Jan 09 16:16:14 +0000 2017,RT @jornalhoje: Minas Gerais é o quarto estado a garantir o direito à amamentação em público: https://t.co/iVvCtS2Pr9 #JornalHoje https://t…,,,"Macuco, Brasil",Luís Fernando Andrad,luisfernand089,22,Positivo
